PMID	Sourceid	xQTL	Tissue	Population	Sample_size	Journal	Year	Genome	Describe	Title	Reduced-WGS
33986536	1507	apaQTL	Skin	EUR	517	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1508	apaQTL	Skin	EUR	605	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1509	apaQTL	Small Intestine-Ileum	EUR	174	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1510	apaQTL	Spleen	EUR	227	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1511	apaQTL	Stomach	EUR	324	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1512	apaQTL	Testis	EUR	322	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1513	apaQTL	Thyroid Gland	EUR	574	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1514	apaQTL	Uterus	EUR	129	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1515	apaQTL	Vagina	EUR	141	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
33986536	1516	apaQTL	Blood	EUR	670	Nature genetics	2021	hg19/hg38		An atlas of alternative polyadenylation quantitative trait loci contributing to complex trait and disease heritability	No
32025019	1517	eQTL	Breast	MIX	1178	Nature	2020	hg19/hg38		Genomic basis for RNA alterations in cancer	Yes
32025019	1518	eQTL	Kidney	MIX	1178	Nature	2020	hg19/hg38		Genomic basis for RNA alterations in cancer	Yes
32025019	1519	eQTL	Liver	MIX	1178	Nature	2020	hg19/hg38		Genomic basis for RNA alterations in cancer	Yes
32025019	1520	eQTL	Lymphocyte	MIX	1178	Nature	2020	hg19/hg38		Genomic basis for RNA alterations in cancer	Yes
32025019	1521	eQTL	Lymphocyte	MIX	1178	Nature	2020	hg19/hg38		Genomic basis for RNA alterations in cancer	Yes
32025019	1522	eQTL	Ovary	MIX	1178	Nature	2020	hg19/hg38		Genomic basis for RNA alterations in cancer	Yes
32025019	1523	eQTL	Breast	MIX	1178	Nature	2020	hg19/hg38		Genomic basis for RNA alterations in cancer	Yes
35260864	1524	eQTL	Brain-Amygdala	MIX	295	Nature neuroscience	2022	hg19/hg38		Amygdala and anterior cingulate transcriptomes from individuals with bipolar disorder reveal downregulated neuroimmune and synaptic pathways	No
35260864	1525	eQTL	Brain-Anterior Cingulate Cortex	MIX	295	Nature neuroscience	2022	hg19/hg38		Amygdala and anterior cingulate transcriptomes from individuals with bipolar disorder reveal downregulated neuroimmune and synaptic pathways	No
29379200	1526	eQTL	Blood-Macrophage	MIX	123	Nature Genetics	2018	hg19/hg38	IFNg	Shared genetic effects on chromatin and gene expression indicate a role for enhancer priming in immune response	Yes
29379200	1527	eQTL	Blood-Macrophage	MIX	123	Nature Genetics	2018	hg19/hg38	IFNg+Salmonella	Shared genetic effects on chromatin and gene expression indicate a role for enhancer priming in immune response	Yes
29379200	1528	eQTL	Blood-Macrophage	MIX	123	Nature Genetics	2018	hg19/hg38	naive	Shared genetic effects on chromatin and gene expression indicate a role for enhancer priming in immune response	Yes
29379200	1529	eQTL	Blood-Macrophage	MIX	123	Nature Genetics	2018	hg19/hg38	Salmonella	Shared genetic effects on chromatin and gene expression indicate a role for enhancer priming in immune response	Yes
28410642	1560	eQTL	Stem cell-iPSC	MIX	222	Stem Cell Reports	2017	hg19/hg38		iPSCORE: A Resource of 222 iPSC Lines Enabling Functional Characterization of Genetic Variation across a Variety of Cell Types	Yes
29229984	1561	eQTL	Peripheral Nervous System	MIX	123	Nature Genetics	2018	hg19/hg38		Molecular and functional variation in iPSC-derived sensory neurons	Yes
26974007	1575	eQTL	Blood	EUR	2360	Cell	2016	hg19/hg38		Analysis of five chronic inflammatory diseases identifies 27 new associations and highlights disease-specific patterns at shared loci	No
27768888	1576	eQTL	Blood-Monocyte	EUR	200	Cell	2016	hg19/hg38		Genetic Adaptation and Neandertal Admixture Shaped the Immune System of Human Populations	No
32047265	1581	eQTL	Brain-Amygdala	MIX	1497	Molecular Psychiatry	2021	hg19/hg38		Variations and expression features of CYP2D6 contribute to schizophrenia risk 	No
32047265	1582	eQTL	Brain-Anterior Cingulate Cortex	MIX	1497	Molecular Psychiatry	2021	hg19/hg38		Variations and expression features of CYP2D6 contribute to schizophrenia risk 	No
32047265	1583	eQTL	Brain-Caudate	MIX	1497	Molecular Psychiatry	2021	hg19/hg38		Variations and expression features of CYP2D6 contribute to schizophrenia risk 	No
32047265	1584	eQTL	Brain-Cerebellar Hemisphere	MIX	1497	Molecular Psychiatry	2021	hg19/hg38		Variations and expression features of CYP2D6 contribute to schizophrenia risk 	No
32047265	1585	eQTL	Brain-Cerebellum	MIX	1497	Molecular Psychiatry	2021	hg19/hg38		Variations and expression features of CYP2D6 contribute to schizophrenia risk 	No
32047265	1586	eQTL	Brain-Cortex	MIX	1497	Molecular Psychiatry	2021	hg19/hg38		Variations and expression features of CYP2D6 contribute to schizophrenia risk 	No
32047265	1587	eQTL	Brain-Frontal Cortex	MIX	1497	Molecular Psychiatry	2021	hg19/hg38		Variations and expression features of CYP2D6 contribute to schizophrenia risk 	No
32047265	1588	eQTL	Brain-Hippocampus	MIX	1497	Molecular Psychiatry	2021	hg19/hg38		Variations and expression features of CYP2D6 contribute to schizophrenia risk 	No
32047265	1589	eQTL	Brain-Hypothalamus	MIX	1497	Molecular Psychiatry	2021	hg19/hg38		Variations and expression features of CYP2D6 contribute to schizophrenia risk 	No
32047265	1590	eQTL	Brain-Nucleus Accumbens	MIX	1497	Molecular Psychiatry	2021	hg19/hg38		Variations and expression features of CYP2D6 contribute to schizophrenia risk 	No
32047265	1591	eQTL	Brain-Putamen	MIX	1497	Molecular Psychiatry	2021	hg19/hg38		Variations and expression features of CYP2D6 contribute to schizophrenia risk 	No
32047265	1592	eQTL	Brain-Spinal Cord	MIX	1497	Molecular Psychiatry	2021	hg19/hg38		Variations and expression features of CYP2D6 contribute to schizophrenia risk 	No
32047265	1593	eQTL	Brain-Substantia Nigra	MIX	1497	Molecular Psychiatry	2021	hg19/hg38		Variations and expression features of CYP2D6 contribute to schizophrenia risk 	No
33238137	1607	eQTL	Stem cell-iPSC	MIX	364	Neuron	2021	hg19/hg38		Transformative Network Modeling of Multi-omics Data Reveals Detailed Circuits, Key Regulators, and Potential Therapeutics for Alzheimer's Disease	No
33673841	1608	eQTL	Stem cell-iPSC	MIX	79	Genome Biology	2021	hg19/hg38		Single cell eQTL analysis identifies cell type-specific genetic control of gene expression in fibroblasts and reprogrammed induced pluripotent stem cells Open Access	No
33673841	1609	eQTL	Stem cell-iPSC	MIX	79	Genome Biology	2021	hg19/hg38		Single cell eQTL analysis identifies cell type-specific genetic control of gene expression in fibroblasts and reprogrammed induced pluripotent stem cells Open Access	No
33673841	1610	eQTL	Stem cell-iPSC	MIX	79	Genome Biology	2021	hg19/hg38		Single cell eQTL analysis identifies cell type-specific genetic control of gene expression in fibroblasts and reprogrammed induced pluripotent stem cells Open Access	No
33673841	1611	eQTL	Stem cell-iPSC	MIX	79	Genome Biology	2021	hg19/hg38		Single cell eQTL analysis identifies cell type-specific genetic control of gene expression in fibroblasts and reprogrammed induced pluripotent stem cells Open Access	No
33673841	1612	eQTL	Stem cell-iPSC	MIX	79	Genome Biology	2021	hg19/hg38		Single cell eQTL analysis identifies cell type-specific genetic control of gene expression in fibroblasts and reprogrammed induced pluripotent stem cells Open Access	No
33673841	1613	eQTL	Stem cell-iPSC	MIX	79	Genome Biology	2021	hg19/hg38		Single cell eQTL analysis identifies cell type-specific genetic control of gene expression in fibroblasts and reprogrammed induced pluripotent stem cells Open Access	No
33883027	1614	eQTL	Epithelium	MIX	144	Genome Medicine	2021	hg19/hg38		Genetic and non-genetic factors affecting the expression of COVID-19-relevant genes in the large airway epithelium	No
34354167	1615	eQTL	Brain-Cortex	MIX	838	Scientific Reports	2021	hg19/hg38		Understanding the impact of SNPs associated with autism spectrum disorder on biological pathways in the human fetal and adult cortex	No
34354167	1616	eQTL	Brain-Cortex	MIX	838	Scientific Reports	2021	hg19/hg38		Understanding the impact of SNPs associated with autism spectrum disorder on biological pathways in the human fetal and adult cortex	No
34385711	1617	eQTL	Kidney	MIX	388	Nature genetics	2021	hg19/hg38		Mapping the genetic architecture of human traits to cell types in the kidney identifies mechanisms of disease and potential treatments	No
34385711	1618	eQTL	Kidney	MIX	388	Nature genetics	2021	hg19/hg38		Mapping the genetic architecture of human traits to cell types in the kidney identifies mechanisms of disease and potential treatments	No
34416157	1619	eQTL	Brain	MIX	240	American journal of human genetics	2021	hg19/hg38		Brain-trait-associated variants impact cell-type-specific gene regulation during neurogenesis	No
34416157	1620	eQTL	Central Nervous System	MIX	240	American journal of human genetics	2021	hg19/hg38		Brain-trait-associated variants impact cell-type-specific gene regulation during neurogenesis	No
34416157	1621	eQTL	Peripheral Nervous System	MIX	240	American journal of human genetics	2021	hg19/hg38		Brain-trait-associated variants impact cell-type-specific gene regulation during neurogenesis	No
34475573	1624	eQTL	Adipose-Subcutaneous	EUR	581	Nature genetics	2021	hg19/hg38	Adipose_Subcutaneous_ciseqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1625	eQTL	Adipose-Subcutaneous	EUR	581	Nature genetics	2021	hg19/hg38	Adipose_Subcutaneous_transeqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1626	eQTL	Adipose-Visceral	EUR	469	Nature genetics	2021	hg19/hg38	Adipose_Visceral_Omentum_ciseqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1627	eQTL	Adipose-Visceral	EUR	469	Nature genetics	2021	hg19/hg38	Adipose_Visceral_Omentum_transeqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1628	eQTL	Adrenal Gland	EUR	233	Nature genetics	2021	hg19/hg38	Adrenal_Gland_ciseqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1629	eQTL	Adrenal Gland	EUR	233	Nature genetics	2021	hg19/hg38	Adrenal_Gland_transeqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1630	eQTL	Artery-Aorta	EUR	31684	Nature genetics	2021	hg19/hg38	Artery_Aorta_ciseqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1631	eQTL	Artery-Aorta	EUR	31684	Nature genetics	2021	hg19/hg38	Artery_Aorta_transeqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1632	eQTL	Artery-Coronary	EUR	31684	Nature genetics	2021	hg19/hg38	Artery_Coronary_ciseqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1633	eQTL	Artery-Coronary	EUR	31684	Nature genetics	2021	hg19/hg38	Artery_Coronary_transeqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1634	eQTL	Artery-Tibial	EUR	584	Nature genetics	2021	hg19/hg38	Artery_Tibial_ciseqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1635	eQTL	Artery-Tibial	EUR	584	Nature genetics	2021	hg19/hg38	Artery_Tibial_transeqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1636	eQTL	Brain-Amygdala	EUR	129	Nature genetics	2021	hg19/hg38	Brain_Amygdala_ciseqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1637	eQTL	Brain-Anterior Cingulate Cortex	EUR	147	Nature genetics	2021	hg19/hg38	Brain_Anterior_cingulate_cortex_BA24_ciseqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1638	eQTL	Brain-Anterior Cingulate Cortex	EUR	147	Nature genetics	2021	hg19/hg38	Brain_Anterior_cingulate_cortex_BA24_transeqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1639	eQTL	Brain-Caudate	EUR	194	Nature genetics	2021	hg19/hg38	Brain_Caudate_basal_ganglia_ciseqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1640	eQTL	Brain-Caudate	EUR	194	Nature genetics	2021	hg19/hg38	Brain_Caudate_basal_ganglia_transeqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1641	eQTL	Brain-Cerebellar Hemisphere	EUR	175	Nature genetics	2021	hg19/hg38	Brain_Cerebellar_Hemisphere_ciseqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1642	eQTL	Brain-Cerebellar Hemisphere	EUR	175	Nature genetics	2021	hg19/hg38	Brain_Cerebellar_Hemisphere_transeqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1643	eQTL	Brain-Cerebellum	EUR	209	Nature genetics	2021	hg19/hg38	Brain_Cerebellum_ciseqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1644	eQTL	Brain-Cerebellum	EUR	209	Nature genetics	2021	hg19/hg38	Brain_Cerebellum_transeqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1645	eQTL	Brain-Cortex	EUR	205	Nature genetics	2021	hg19/hg38	Brain_Cortex_ciseqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1646	eQTL	Brain-Cortex	EUR	205	Nature genetics	2021	hg19/hg38	Brain_Cortex_transeqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1647	eQTL	Brain-Frontal Cortex	EUR	175	Nature genetics	2021	hg19/hg38	Brain_Frontal_Cortex_BA9_ciseqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1648	eQTL	Brain-Frontal Cortex	EUR	175	Nature genetics	2021	hg19/hg38	Brain_Frontal_Cortex_BA9_transeqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1649	eQTL	Brain-Hippocampus	EUR	31684	Nature genetics	2021	hg19/hg38	Brain_Hippocampus_ciseqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1650	eQTL	Brain-Hippocampus	EUR	31684	Nature genetics	2021	hg19/hg38	Brain_Hippocampus_transeqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1651	eQTL	Brain-Hypothalamus	EUR	31684	Nature genetics	2021	hg19/hg38	Brain_Hypothalamus_ciseqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
34475573	1652	eQTL	Brain-Hypothalamus	EUR	31684	Nature genetics	2021	hg19/hg38	Brain_Hypothalamus_transeqtl	Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression	No
